Name,Type,Subtype,Block,X Longitude,Y Latitude,Location
SARAYA JEWELLERS,SHOPPING,JEWELERS,304,50.5775773,26.23096508,"26.23096508, 50.5775773"
SEVEN SEAS JEWELLERY,SHOPPING,JEWELERS,304,50.57759332,26.23097005,"26.23097005, 50.57759332"
NEZAR AL HALWACHI JEWELLERY,SHOPPING,JEWELERS,304,50.57766231,26.23177871,"26.23177871, 50.57766231"
AJEERA JEWELLERY,SHOPPING,JEWELERS,304,50.57768164,26.23152786,"26.23152786, 50.57768164"
APSARA JEWELLERS,SHOPPING,JEWELERS,304,50.57770081,26.23162515,"26.23162515, 50.57770081"
KARAN JEWELLERS,SHOPPING,JEWELERS,304,50.57770853,26.23173249,"26.23173249, 50.57770853"
ABDULRAHMAN ALKOOHEJI DIAMOND,SHOPPING,JEWELERS,304,50.57791593,26.23100444,"26.23100444, 50.57791593"
AL WASIMA JEWELLERY,SHOPPING,JEWELERS,304,50.57792172,26.23159566,"26.23159566, 50.57792172"
MATTAR JEWELLERS - THE HOUSE OF NATURAL PEARLS,SHOPPING,JEWELERS,304,50.57798241,26.2333093,"26.2333093, 50.57798241"
VENUS JEWELLERS,SHOPPING,JEWELERS,304,50.57872348,26.23106315,"26.23106315, 50.57872348"
AL FAJER JEWELLERY,SHOPPING,JEWELERS,304,50.57943181,26.23130572,"26.23130572, 50.57943181"
HUSSAIN AL SHUWAIKH JEWELLERS,SHOPPING,JEWELERS,304,50.58008285,26.23456356,"26.23456356, 50.58008285"
SAGER DINESH CHANDRA KHIMJI JEWELLERY,SHOPPING,JEWELERS,304,50.58017111,26.23251041,"26.23251041, 50.58017111"
DEVJI,SHOPPING,JEWELERS,305,50.58154964,26.23320714,"26.23320714, 50.58154964"
AL AMANI JEWELLERY,SHOPPING,JEWELERS,305,50.58350585,26.23352784,"26.23352784, 50.58350585"
BVLGARI,SHOPPING,JEWELERS,316,50.58191329,26.23840224,"26.23840224, 50.58191329"
ROLEX,SHOPPING,JEWELERS,316,50.58193279,26.23828189,"26.23828189, 50.58193279"
DIOR,SHOPPING,JEWELERS,316,50.58194948,26.23835648,"26.23835648, 50.58194948"
CARTIER,SHOPPING,JEWELERS,316,50.58203174,26.23846566,"26.23846566, 50.58203174"
TIFFANY & CO.,SHOPPING,JEWELERS,316,50.58204063,26.2383491,"26.2383491, 50.58204063"
CHANEL FINE JEWELRY,SHOPPING,JEWELERS,316,50.58208675,26.23849066,"26.23849066, 50.58208675"
VAN CLEEF & ARPELS,SHOPPING,JEWELERS,316,50.5820935,26.23838174,"26.23838174, 50.5820935"
PIAGET,SHOPPING,JEWELERS,316,50.58218006,26.23847373,"26.23847373, 50.58218006"
AL MUDAIFA JEWELLERY,SHOPPING,JEWELERS,316,50.58269314,26.23752548,"26.23752548, 50.58269314"
TAQI AL MUDAIFA JEWELLERY,SHOPPING,JEWELERS,316,50.58274353,26.23765559,"26.23765559, 50.58274353"
SIDDIQ JEWELLERS,SHOPPING,JEWELERS,316,50.58274881,26.23759935,"26.23759935, 50.58274881"
AL MAHMOOD PEARLS,SHOPPING,JEWELERS,316,50.58283906,26.23765209,"26.23765209, 50.58283906"
FARAH JEWELLERY,SHOPPING,JEWELERS,321,50.59007383,26.22801691,"26.22801691, 50.59007383"
EMPEROR JEWELLERY,SHOPPING,JEWELERS,321,50.59007748,26.2274578,"26.2274578, 50.59007748"
AL RAYYAN JEWELLERY,SHOPPING,JEWELERS,321,50.59009327,26.22814469,"26.22814469, 50.59009327"
STYLE JEWELLERY,SHOPPING,JEWELERS,321,50.59012124,26.2280177,"26.2280177, 50.59012124"
RANIA JEWELLERY,SHOPPING,JEWELERS,321,50.59013029,26.2284952,"26.2284952, 50.59013029"
BRITE JEWELLERY,SHOPPING,JEWELERS,321,50.5901911,26.22766922,"26.22766922, 50.5901911"
ABDUL ALQADER MUHAMMAD ALKOOHEJI JEWELLERY,SHOPPING,JEWELERS,321,50.59046986,26.22701154,"26.22701154, 50.59046986"
RAMZANA JEWELLERS,SHOPPING,JEWELERS,345,50.60853948,26.21090902,"26.21090902, 50.60853948"
SEVEN SEAS JEWELLERY,SHOPPING,JEWELERS,345,50.60933847,26.21110486,"26.21110486, 50.60933847"
EVERSHINE JEWELLERY,SHOPPING,JEWELERS,345,50.60939932,26.21103612,"26.21103612, 50.60939932"
DEVJI AURUM,SHOPPING,JEWELERS,346,50.55350388,26.23209192,"26.23209192, 50.55350388"
ALKOOHEJI JEWELLERY,SHOPPING,JEWELERS,346,50.5535047,26.231932,"26.231932, 50.5535047"
ABU ALI JEWELLERY,SHOPPING,JEWELERS,423,50.53883251,26.2191381,"26.2191381, 50.53883251"
ALADEL JEWELLERY,SHOPPING,JEWELERS,423,50.5397104,26.21921654,"26.21921654, 50.5397104"
AL TASAHUL JEWELLERS,SHOPPING,JEWELERS,428,50.53778443,26.23162387,"26.23162387, 50.53778443"
AHMED AL WAZZAN JEWELLERY,SHOPPING,JEWELERS,428,50.53787051,26.23162415,"26.23162415, 50.53787051"
BLUE DIAMOND JEWELLERY,SHOPPING,JEWELERS,428,50.53795733,26.23143928,"26.23143928, 50.53795733"
AL TURATH JEWELLERY,SHOPPING,JEWELERS,428,50.53799098,26.23214115,"26.23214115, 50.53799098"
BREITLING BOUTIQUE,SHOPPING,JEWELERS,428,50.53817524,26.2324344,"26.2324344, 50.53817524"
ARGAN SILVER,SHOPPING,JEWELERS,428,50.5382898,26.23193308,"26.23193308, 50.5382898"
TURATH JEWELLERY,SHOPPING,JEWELERS,428,50.53953921,26.23234528,"26.23234528, 50.53953921"
BVLGARI,SHOPPING,JEWELERS,428,50.54067017,26.23266282,"26.23266282, 50.54067017"
TAQI AL MUDAIFA JEWELLERY,SHOPPING,JEWELERS,428,50.54067566,26.2329525,"26.2329525, 50.54067566"
INTERNATIONAL JEWELLERY,SHOPPING,JEWELERS,428,50.54091522,26.23265465,"26.23265465, 50.54091522"
AL SAADAH JEWELLERS,SHOPPING,JEWELERS,806,50.54473291,26.18379243,"26.18379243, 50.54473291"
AL ASALAH JEWELLERY,SHOPPING,JEWELERS,810,50.547472,26.17126657,"26.17126657, 50.547472"
RANEEN JEWELLERY,SHOPPING,JEWELERS,810,50.54775279,26.17134827,"26.17134827, 50.54775279"
NEFERTITI JEWELLERY,SHOPPING,JEWELERS,810,50.54806014,26.17112843,"26.17112843, 50.54806014"
GORDHANDAS JEWELLERY,SHOPPING,JEWELERS,903,50.56758319,26.11931836,"26.11931836, 50.56758319"
DALO JEWELLERY,SHOPPING,JEWELERS,903,50.56769554,26.11913723,"26.11913723, 50.56769554"
LONDON JEWELLERY,SHOPPING,JEWELERS,905,50.56685612,26.1212481,"26.1212481, 50.56685612"
LERA JEWELLERS,SHOPPING,JEWELERS,905,50.56732307,26.12029008,"26.12029008, 50.56732307"
AL HASAN JEWELLERY,SHOPPING,JEWELERS,913,50.55702752,26.12988614,"26.12988614, 50.55702752"
ALI ABDULLAH RAJAB JEWELLERS,SHOPPING,JEWELERS,1203,50.49575655,26.1420582,"26.1420582, 50.49575655"
SHELL JEWELLERY,SHOPPING,JEWELERS,1203,50.49701352,26.14269538,"26.14269538, 50.49701352"
AL MURTAJA JEWELLERY,SHOPPING,JEWELERS,1203,50.49825778,26.14188858,"26.14188858, 50.49825778"
SAM STYLE,SHOPPING,FASHION SHOPS,202,50.61990565,26.2597816,"26.2597816, 50.61990565"
MY LADY FOR READY GARMENTS,SHOPPING,FASHION SHOPS,204,50.61598457,26.25998571,"26.25998571, 50.61598457"
REOFF ABAYAT,SHOPPING,FASHION SHOPS,205,50.61241957,26.26083225,"26.26083225, 50.61241957"
AL SOROOR,SHOPPING,FASHION SHOPS,205,50.61430473,26.26134052,"26.26134052, 50.61430473"
HAMS AL HOOR ABAYAT,SHOPPING,FASHION SHOPS,206,50.61357717,26.25592616,"26.25592616, 50.61357717"
SMART JENZ,SHOPPING,FASHION SHOPS,206,50.61703718,26.25709596,"26.25709596, 50.61703718"
HIBA 2 ABAYAT,SHOPPING,FASHION SHOPS,208,50.61425124,26.25318925,"26.25318925, 50.61425124"
ABAYAT AL NAMLAITY,SHOPPING,FASHION SHOPS,208,50.61436787,26.25228672,"26.25228672, 50.61436787"
ZAYA ABAYAT,SHOPPING,FASHION SHOPS,208,50.61448693,26.25338184,"26.25338184, 50.61448693"
AL NOOR PALACE ABAYAT,SHOPPING,FASHION SHOPS,208,50.61511137,26.25055097,"26.25055097, 50.61511137"
ALL 4 YOU FASHION,SHOPPING,FASHION SHOPS,209,50.61275658,26.25363028,"26.25363028, 50.61275658"
AL MASSIYAH ABAYAT,SHOPPING,FASHION SHOPS,210,50.61799478,26.25504456,"26.25504456, 50.61799478"
AL RAYAHEEN ALSEGHAR BOUTIQUE,SHOPPING,FASHION SHOPS,210,50.61889292,26.25022559,"26.25022559, 50.61889292"
ALYOUSIF STORES,SHOPPING,FASHION SHOPS,210,50.61971679,26.25574357,"26.25574357, 50.61971679"
DANIYA ABAYAT,SHOPPING,FASHION SHOPS,211,50.61402139,26.25323178,"26.25323178, 50.61402139"
WEJDAN ABAYAT,SHOPPING,FASHION SHOPS,211,50.61423175,26.25281543,"26.25281543, 50.61423175"
AL MASTOORAH ABAYAT,SHOPPING,FASHION SHOPS,212,50.61998358,26.25292315,"26.25292315, 50.61998358"
LAREEN PALACE ABAYAT,SHOPPING,FASHION SHOPS,212,50.61998373,26.25554752,"26.25554752, 50.61998373"
HAZAR ABAYAT,SHOPPING,FASHION SHOPS,212,50.62041917,26.25481008,"26.25481008, 50.62041917"
VANITA FASHIONS,SHOPPING,FASHION SHOPS,215,50.6092306,26.24748738,"26.24748738, 50.6092306"
UNIFORM STUDENTS CENTRE,SHOPPING,FASHION SHOPS,221,50.60563839,26.26333132,"26.26333132, 50.60563839"
HUGO BOSS,SHOPPING,FASHION SHOPS,224,50.62998441,26.26576309,"26.26576309, 50.62998441"
MONT BLANK,SHOPPING,FASHION SHOPS,224,50.63001411,26.26554347,"26.26554347, 50.63001411"
MOTHERCARE,SHOPPING,FASHION SHOPS,240,50.62649909,26.25468733,"26.25468733, 50.62649909"
SPLASH,SHOPPING,FASHION SHOPS,240,50.62826219,26.2542677,"26.2542677, 50.62826219"
H & M,SHOPPING,FASHION SHOPS,240,50.62865921,26.25439057,"26.25439057, 50.62865921"
CRYSTAL ABAYAT,SHOPPING,FASHION SHOPS,240,50.62886738,26.25761421,"26.25761421, 50.62886738"
SADIQ BROTHERS,SHOPPING,FASHION SHOPS,304,50.57622082,26.23256868,"26.23256868, 50.57622082"
GIVE AND TAKE FOR ACCESSORIES,SHOPPING,FASHION SHOPS,304,50.57692804,26.23226967,"26.23226967, 50.57692804"
NAYOMI,SHOPPING,FASHION SHOPS,304,50.57754898,26.23403675,"26.23403675, 50.57754898"
ABDULAZIZ GHULAM KAZEROONI TRADING,SHOPPING,FASHION SHOPS,304,50.57758872,26.23398687,"26.23398687, 50.57758872"
EAST GULF TRADING,SHOPPING,FASHION SHOPS,304,50.57782215,26.23300471,"26.23300471, 50.57782215"
BLUE SILVER & ACCESSORIES,SHOPPING,FASHION SHOPS,304,50.57932216,26.23127163,"26.23127163, 50.57932216"
DIVYA TEXTILES,SHOPPING,FASHION SHOPS,307,50.58068803,26.22817611,"26.22817611, 50.58068803"
SPLASH,SHOPPING,FASHION SHOPS,314,50.56426023,26.22897159,"26.22897159, 50.56426023"
MOTHERCARE,SHOPPING,FASHION SHOPS,314,50.56437212,26.22903373,"26.22903373, 50.56437212"
VALENTINE BOUTIQUE,SHOPPING,FASHION SHOPS,314,50.5661803,26.2304405,"26.2304405, 50.5661803"
RAFIʻAT AL SHAIN FASHION,SHOPPING,FASHION SHOPS,314,50.56626286,26.23048907,"26.23048907, 50.56626286"
1002 CLOTHES,SHOPPING,FASHION SHOPS,314,50.56635799,26.23055028,"26.23055028, 50.56635799"
ABAYAT AL SAEED,SHOPPING,FASHION SHOPS,314,50.56638912,26.23072596,"26.23072596, 50.56638912"
CHEERY BOUTIQUE,SHOPPING,FASHION SHOPS,314,50.56643046,26.23012591,"26.23012591, 50.56643046"
TOD'S,SHOPPING,FASHION SHOPS,316,50.58177326,26.23851533,"26.23851533, 50.58177326"
SADIQ BROTHERS,SHOPPING,FASHION SHOPS,316,50.5818069,26.2376414,"26.2376414, 50.5818069"
GUCCI,SHOPPING,FASHION SHOPS,316,50.58186193,26.23849904,"26.23849904, 50.58186193"
DUNHILL,SHOPPING,FASHION SHOPS,316,50.5819125,26.23878029,"26.23878029, 50.5819125"
BURBERRY,SHOPPING,FASHION SHOPS,316,50.58202456,26.23865432,"26.23865432, 50.58202456"
OCTAVE,SHOPPING,FASHION SHOPS,321,50.59154818,26.22644074,"26.22644074, 50.59154818"
DULHAN,SHOPPING,FASHION SHOPS,321,50.59263281,26.22672673,"26.22672673, 50.59263281"
RAYMOND,SHOPPING,FASHION SHOPS,321,50.59572321,26.22819181,"26.22819181, 50.59572321"
DESIGNER IMPORTS,SHOPPING,FASHION SHOPS,324,50.60482362,26.21913966,"26.21913966, 50.60482362"
TWENTY4 FASHION,SHOPPING,FASHION SHOPS,327,50.5859632,26.21950863,"26.21950863, 50.5859632"
DUWALIYAN BOUTIQUE,SHOPPING,FASHION SHOPS,327,50.58865214,26.2150305,"26.2150305, 50.58865214"
MAX FASHIONS,SHOPPING,FASHION SHOPS,328,50.57793819,26.21340777,"26.21340777, 50.57793819"
MAX FASHIONS,SHOPPING,FASHION SHOPS,331,50.57474098,26.2042951,"26.2042951, 50.57474098"
ALISA STYLIST,SHOPPING,FASHION SHOPS,341,50.59926168,26.21213715,"26.21213715, 50.59926168"
CENTER POINT,SHOPPING,FASHION SHOPS,341,50.60001346,26.21525843,"26.21525843, 50.60001346"
CERRUTI 1881,SHOPPING,FASHION SHOPS,346,50.55235945,26.23338845,"26.23338845, 50.55235945"
RIVER ISLAND,SHOPPING,FASHION SHOPS,346,50.55250649,26.23338749,"26.23338749, 50.55250649"
MAX FASHIONS,SHOPPING,FASHION SHOPS,346,50.55259493,26.23270423,"26.23270423, 50.55259493"
NEXT,SHOPPING,FASHION SHOPS,346,50.5527432,26.23284208,"26.23284208, 50.5527432"
SAFIRA,SHOPPING,FASHION SHOPS,346,50.5530597,26.23315248,"26.23315248, 50.5530597"
TAPE A LOEIL,SHOPPING,FASHION SHOPS,346,50.55306309,26.23268426,"26.23268426, 50.55306309"
DOROTHY PERKINS,SHOPPING,FASHION SHOPS,346,50.55308105,26.23237938,"26.23237938, 50.55308105"
MARC BY MARC JACOBS,SHOPPING,FASHION SHOPS,346,50.55325549,26.23237867,"26.23237867, 50.55325549"
NAYOMI,SHOPPING,FASHION SHOPS,346,50.55348459,26.23337698,"26.23337698, 50.55348459"
AL MOTAHAJIBA,SHOPPING,FASHION SHOPS,346,50.55365203,26.23282644,"26.23282644, 50.55365203"
GAP KIDS,SHOPPING,FASHION SHOPS,346,50.55366996,26.23255476,"26.23255476, 50.55366996"
H & M,SHOPPING,FASHION SHOPS,346,50.55382758,26.23296312,"26.23296312, 50.55382758"
JC VERSACE,SHOPPING,FASHION SHOPS,346,50.55383418,26.23255083,"26.23255083, 50.55383418"
HUGO BOSS,SHOPPING,FASHION SHOPS,346,50.55383478,26.23282114,"26.23282114, 50.55383478"
WALLIS,SHOPPING,FASHION SHOPS,346,50.5538517,26.23227131,"26.23227131, 50.5538517"
ZARA,SHOPPING,FASHION SHOPS,346,50.55406651,26.2326393,"26.2326393, 50.55406651"
HOBBS,SHOPPING,FASHION SHOPS,346,50.55453773,26.23195261,"26.23195261, 50.55453773"
MARKS & SPENCER,SHOPPING,FASHION SHOPS,346,50.55465695,26.23349913,"26.23349913, 50.55465695"
DIESEL,SHOPPING,FASHION SHOPS,346,50.55469081,26.23216227,"26.23216227, 50.55469081"
OASIS,SHOPPING,FASHION SHOPS,346,50.55519187,26.23250535,"26.23250535, 50.55519187"
MANGO,SHOPPING,FASHION SHOPS,346,50.55533369,26.23261875,"26.23261875, 50.55533369"
WOMENS SECRET,SHOPPING,FASHION SHOPS,346,50.55533831,26.23276685,"26.23276685, 50.55533831"
REISS,SHOPPING,FASHION SHOPS,346,50.55534271,26.23199671,"26.23199671, 50.55534271"
AIGNER,SHOPPING,FASHION SHOPS,346,50.55570964,26.23201445,"26.23201445, 50.55570964"
SAKS FIFTH AVENUE,SHOPPING,FASHION SHOPS,346,50.55573138,26.23185743,"26.23185743, 50.55573138"
BENDON,SHOPPING,FASHION SHOPS,346,50.55581809,26.23333568,"26.23333568, 50.55581809"
VERA MODA,SHOPPING,FASHION SHOPS,346,50.55583587,26.23217036,"26.23217036, 50.55583587"
PULL & BEAR,SHOPPING,FASHION SHOPS,346,50.55585035,26.23201484,"26.23201484, 50.55585035"
GIORDANO,SHOPPING,FASHION SHOPS,346,50.55601099,26.23201863,"26.23201863, 50.55601099"
POLO JEANS COMPANY RALPH,SHOPPING,FASHION SHOPS,410,50.5376165,26.22921204,"26.22921204, 50.5376165"
FAQIHI BROTHERS,SHOPPING,FASHION SHOPS,410,50.53776723,26.22908198,"26.22908198, 50.53776723"
LEE JEANS,SHOPPING,FASHION SHOPS,410,50.53783293,26.22907789,"26.22907789, 50.53783293"
1002 CLOTHES,SHOPPING,FASHION SHOPS,410,50.53805198,26.2290117,"26.2290117, 50.53805198"
AL ZARQI FASHION,SHOPPING,FASHION SHOPS,410,50.538206,26.22876691,"26.22876691, 50.538206"
FIRST LADY COLLECTION,SHOPPING,FASHION SHOPS,410,50.53820878,26.22901555,"26.22901555, 50.53820878"
AL MOTAHAJIBA,SHOPPING,FASHION SHOPS,428,50.53631782,26.2317204,"26.2317204, 50.53631782"
ADAMS,SHOPPING,FASHION SHOPS,428,50.53676527,26.23172944,"26.23172944, 50.53676527"
KID COOL,SHOPPING,FASHION SHOPS,428,50.53677448,26.23164972,"26.23164972, 50.53677448"
GIVENCHY,SHOPPING,FASHION SHOPS,428,50.53687142,26.23163616,"26.23163616, 50.53687142"
ZAINA,SHOPPING,FASHION SHOPS,428,50.53724177,26.23163277,"26.23163277, 50.53724177"
MARKS & SPENCER,SHOPPING,FASHION SHOPS,428,50.5375707,26.2314518,"26.2314518, 50.5375707"
ECHO,SHOPPING,FASHION SHOPS,428,50.53758147,26.23194034,"26.23194034, 50.53758147"
SCARF,SHOPPING,FASHION SHOPS,428,50.5377802,26.23242957,"26.23242957, 50.5377802"
AL MAHMOOD TRADITIONAL DRESS,SHOPPING,FASHION SHOPS,428,50.53788099,26.23261498,"26.23261498, 50.53788099"
ALKOOHEJI CAT,SHOPPING,FASHION SHOPS,428,50.53794964,26.23192077,"26.23192077, 50.53794964"
ACCESSORIES,SHOPPING,FASHION SHOPS,428,50.53795164,26.23182199,"26.23182199, 50.53795164"
LACOSTE,SHOPPING,FASHION SHOPS,428,50.53798281,26.23254204,"26.23254204, 50.53798281"
RIVER ISLAND,SHOPPING,FASHION SHOPS,428,50.53798579,26.23224271,"26.23224271, 50.53798579"
AWAN,SHOPPING,FASHION SHOPS,428,50.53806814,26.2318302,"26.2318302, 50.53806814"
PULL & BEAR,SHOPPING,FASHION SHOPS,428,50.5381702,26.23212718,"26.23212718, 50.5381702"
ENERGIE,SHOPPING,FASHION SHOPS,428,50.5381735,26.23203163,"26.23203163, 50.5381735"
BENETTON,SHOPPING,FASHION SHOPS,428,50.53828064,26.23155302,"26.23155302, 50.53828064"
DAR THAB FASHIONS,SHOPPING,FASHION SHOPS,436,50.53355498,26.23594631,"26.23594631, 50.53355498"
EMERALD FOR ABAYA AND JALABIYA,SHOPPING,FASHION SHOPS,579,50.48301148,26.17109779,"26.17109779, 50.48301148"
ACCESSORIES,SHOPPING,FASHION SHOPS,611,50.60129085,26.16931803,"26.16931803, 50.60129085"
BHS,SHOPPING,FASHION SHOPS,646,50.58985942,26.12762528,"26.12762528, 50.58985942"
RAWAEA AL ZAHRA' BOUTIQUE,SHOPPING,FASHION SHOPS,705,50.54483789,26.18412194,"26.18412194, 50.54483789"
1002 CLOTHES,SHOPPING,FASHION SHOPS,814,50.56171221,26.17154502,"26.17154502, 50.56171221"
SAROULLA FASHIONS,SHOPPING,FASHION SHOPS,913,50.55724886,26.12997481,"26.12997481, 50.55724886"
BAIT AL ABAYAT,SHOPPING,FASHION SHOPS,914,50.55326305,26.13218536,"26.13218536, 50.55326305"
MISHWAR BOUTIQUE,SHOPPING,FASHION SHOPS,914,50.55376094,26.13277528,"26.13277528, 50.55376094"
WADI AL AMIRAT ABAYAT,SHOPPING,FASHION SHOPS,923,50.56620008,26.13697059,"26.13697059, 50.56620008"
NAYOMI,SHOPPING,FASHION SHOPS,925,50.57409184,26.13013315,"26.13013315, 50.57409184"
SPLASH,SHOPPING,FASHION SHOPS,928,50.5201859,26.1365411,"26.1365411, 50.5201859"
KOTON,SHOPPING,FASHION SHOPS,933,50.57004686,26.1362381,"26.1362381, 50.57004686"
KONOOZI,SHOPPING,FASHION SHOPS,1014,50.46786493,26.16658943,"26.16658943, 50.46786493"
STEEL,SHOPPING,FASHION SHOPS,1203,50.49790026,26.14104617,"26.14104617, 50.49790026"
REEM,SHOPPING,TOY SHOPS,206,50.6163042,26.25840552,"26.25840552, 50.6163042"
LEGO,SHOPPING,TOY SHOPS,224,50.63037361,26.26654015,"26.26654015, 50.63037361"
EARLY LEARNING CENTRE,SHOPPING,TOY SHOPS,428,50.53590238,26.23257615,"26.23257615, 50.53590238"
FESTIVITY,SHOPPING,TOY SHOPS,575,50.48089344,26.17874876,"26.17874876, 50.48089344"
ALHAMAWI ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,206,50.61674656,26.25773892,"26.25773892, 50.61674656"
SOUGHA SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,216,50.61708419,26.24494407,"26.24494407, 50.61708419"
SULTAN PASHA SWEETS & CAFE,SHOPPING,SWEETS AND NUTS SHOPS,225,50.60518407,26.27104951,"26.27104951, 50.60518407"
WAFFLEMEISTER,SHOPPING,SWEETS AND NUTS SHOPS,240,50.6264271,26.25407476,"26.25407476, 50.6264271"
AL QUDS ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,240,50.63397269,26.25542378,"26.25542378, 50.63397269"
WARD AL SHAM SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,243,50.64539399,26.25869243,"26.25869243, 50.64539399"
AL JAZEERAH ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,255,50.6484558,26.28116353,"26.28116353, 50.6484558"
AL JAZEERAH ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,308,50.5856323,26.22580607,"26.22580607, 50.5856323"
AL SAMADI SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,319,50.59596005,26.23395125,"26.23395125, 50.59596005"
CAESARS CONFECTIONERY,SHOPPING,SWEETS AND NUTS SHOPS,320,50.59586891,26.22983686,"26.22983686, 50.59586891"
KANAFANY SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,332,50.57657807,26.2102947,"26.2102947, 50.57657807"
ZALATIMO SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,410,50.53790342,26.22893669,"26.22893669, 50.53790342"
AL JAZEERAH ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,421,50.54074129,26.21955458,"26.21955458, 50.54074129"
KHALIL ALI AKBAR LARI NUTS,SHOPPING,SWEETS AND NUTS SHOPS,517,50.48687858,26.19569561,"26.19569561, 50.48687858"
SAADALDIN SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,646,50.58703435,26.14138832,"26.14138832, 50.58703435"
ALKHULOOD SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,701,50.54386579,26.18465199,"26.18465199, 50.54386579"
KARAMI SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,814,50.56005749,26.17258628,"26.17258628, 50.56005749"
KANAFANY SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,904,50.54130002,26.12891143,"26.12891143, 50.54130002"
AL JAZEERAH ROASTERY,SHOPPING,SWEETS AND NUTS SHOPS,912,50.54592328,26.12694867,"26.12694867, 50.54592328"
JANAHI SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,913,50.55419737,26.13427531,"26.13427531, 50.55419737"
FARAH SWEETS,SHOPPING,SWEETS AND NUTS SHOPS,913,50.5555074,26.12927942,"26.12927942, 50.5555074"
KHALIL ALI AKBAR LARI NUTS,SHOPPING,SWEETS AND NUTS SHOPS,919,50.56241603,26.13248145,"26.13248145, 50.56241603"
OSCAR VIDEO,SHOPPING,DVD SHOPS,203,50.60962497,26.25675064,"26.25675064, 50.60962497"
UMM ALAA BOUTIQUE,SHOPPING,GARMENT SHOPS,104,50.65430766,26.24226561,"26.24226561, 50.65430766"
UMM RASHID BOUTIQUE,SHOPPING,GARMENT SHOPS,203,50.61087631,26.25591599,"26.25591599, 50.61087631"
LITTLE TREE BOUTIQUE,SHOPPING,GARMENT SHOPS,204,50.61618125,26.25953887,"26.25953887, 50.61618125"
WHITE CRYSTAL FASHIONS,SHOPPING,GARMENT SHOPS,204,50.61834564,26.26111426,"26.26111426, 50.61834564"
ARONA BOUTIQUE,SHOPPING,GARMENT SHOPS,205,50.61285549,26.26120982,"26.26120982, 50.61285549"
BACO FASHION,SHOPPING,GARMENT SHOPS,205,50.61322373,26.26092157,"26.26092157, 50.61322373"
AL MUQAHWI STORES,SHOPPING,GARMENT SHOPS,213,50.61202609,26.25081508,"26.25081508, 50.61202609"
LITTLE TREE BOUTIQUE,SHOPPING,GARMENT SHOPS,213,50.6146299,26.25102505,"26.25102505, 50.6146299"
BOSSINI,SHOPPING,GARMENT SHOPS,240,50.62861084,26.25460545,"26.25460545, 50.62861084"
WHITE WING BOUTIQUE,SHOPPING,GARMENT SHOPS,302,50.57550285,26.22995589,"26.22995589, 50.57550285"
ABU FARASS BOUTIQUE W.L.L.,SHOPPING,GARMENT SHOPS,302,50.57594499,26.22987563,"26.22987563, 50.57594499"
AL AADHAMIYA FASHIONS,SHOPPING,GARMENT SHOPS,304,50.57555299,26.23071085,"26.23071085, 50.57555299"
AL SHAFEEQ TRADING STORES,SHOPPING,GARMENT SHOPS,304,50.57672155,26.23087945,"26.23087945, 50.57672155"
GIORDANO LIMITED,SHOPPING,GARMENT SHOPS,304,50.57721706,26.23370455,"26.23370455, 50.57721706"
JAMEELA STORES,SHOPPING,GARMENT SHOPS,304,50.57750575,26.23399735,"26.23399735, 50.57750575"
KALPAKA SILKS,SHOPPING,GARMENT SHOPS,306,50.58395478,26.23327324,"26.23327324, 50.58395478"
FANITA FOR READYMADE CLOTHES,SHOPPING,GARMENT SHOPS,307,50.58326075,26.22761961,"26.22761961, 50.58326075"
SANA,SHOPPING,GARMENT SHOPS,311,50.57401537,26.21929165,"26.21929165, 50.57401537"
SWEETHEART READY MADE DRESSES,SHOPPING,GARMENT SHOPS,314,50.56673917,26.22973504,"26.22973504, 50.56673917"
KASANDRA,SHOPPING,GARMENT SHOPS,314,50.56697413,26.23002273,"26.23002273, 50.56697413"
JAMEELA STORES,SHOPPING,GARMENT SHOPS,316,50.58289587,26.23828658,"26.23828658, 50.58289587"
CHANTIL,SHOPPING,GARMENT SHOPS,316,50.58294487,26.23824935,"26.23824935, 50.58294487"
RAMALLAH FASHIONS,SHOPPING,GARMENT SHOPS,318,50.59091238,26.23463321,"26.23463321, 50.59091238"
BOSSINI,SHOPPING,GARMENT SHOPS,320,50.59609608,26.22803135,"26.22803135, 50.59609608"
HENNA BOUTIQUE,SHOPPING,GARMENT SHOPS,321,50.58999768,26.22744924,"26.22744924, 50.58999768"
BEIGIN FASHIONS,SHOPPING,GARMENT SHOPS,321,50.59045166,26.22607741,"26.22607741, 50.59045166"
